show_id,country
s4290,United States
s4291,United States
s4292,United States
s4293,United States
s4294,United States
s4295,India
s4296,United States
s4297,United States
s4298,United States
s4299,United States
s4300,United States
s4301,United States
s4302,United States
s4303,United States
s4304,United States
s4305,Canada
s4306,United States
s4307,United States
s4308,United States
s4309,United States
s4310,United States
s4311,United States
s4312,United States
s4313,United States
s4314,United States
s4315,United States
s4316,United States
s4317,"Ireland, Belgium, France, Luxembourg, United Kingdom"
s4318,United States
s4319,United States
s4320,United States
s4321,United States
s4322,United States
s4323,United States
s4324,United States
s4325,United States
s4326,United States
s4327,United States
s4328,United States
s4329,United States
s4330,United States
s4331,United States
s4332,United States
s4333,United States
s4334,United States
s4335,United States
s4336,United States
s4337,United States
s4338,United States
s4339,United States
s4340,United States
s4341,United States
s4342,United States
s4343,United States
s4344,"United States, Germany, Brazil, Italy"
s4345,United States
s4346,United States
s4347,United States
s4348,United States
s4349,United States
s4350,United States
s4351,United States
s4352,South Africa
s4353,United States
s4354,United States
s4355,United States
s4356,United States
s4357,United States
s4358,United States
s4359,India
s4360,United States
s4361,United States
s4362,United States
s4363,"United States, India"
s4364,United States
s4365,United States
s4366,United States
s4367,United States
s4368,United States
s4369,United States
s4370,United States
s4371,United States
s4372,United States
s4373,United States
s4374,United States
s4375,United States
s4376,United States
s4377,United States
s4378,United States
s4379,United States
s4380,United States
s4381,United States
s4382,United States
s4383,United States
s4384,United States
s4385,United States
s4386,United States
s4387,United States
s4388,United States
s4389,United States
s4390,United States
s4391,United States
s4392,United States
s4393,United States
s4394,United States
s4395,United States
s4396,United States
s4397,United States
s4398,India
s4399,United States
s4400,United States
s4401,United States
s4402,United States
s4403,United States
s4404,United States
s4405,United States
s4406,United States
s4407,United States
s4408,United States
s4409,United States
s4410,United States
s4411,United States
s4412,United States
s4413,United States
s4414,United States
s4415,United States
s4416,United States
s4417,United States
s4418,United States
s4419,United States
s4420,United States
s4421,United States
s4422,United States
s4423,United States
s4424,United States
s4425,United States
s4426,United States
s4427,United States
s4428,United States
s4429,United States
s4430,United States
s4431,United States
s4432,United States
s4433,United States
s4434,United States
s4435,United States
s4436,United States
s4437,United States
s4438,India
s4439,United States
s4440,United States
s4441,United States
s4442,United States
s4443,United States
s4444,United States
s4445,United States
s4446,United States
s4447,United States
s4448,United States
s4449,United States
s4450,United States
s4451,United States
s4452,"Australia, United States, Germany"
s4453,United States
s4454,United States
s4455,United States
s4456,United States
s4457,United States
s4458,United States
s4459,United States
s4460,United States
s4461,United States
s4462,United States
s4463,United States
s4464,United States
s4465,United States
s4466,United States
s4467,United States
s4468,United States
s4469,United States
s4470,United States
s4471,United States
s4472,United States
s4473,United States
s4474,"Germany, Austria, United States"
s4475,United States
s4476,United States
s4477,United States
s4478,United States
s4479,United States
s4480,United States
s4481,India
s4482,United States
s4483,United States
s4484,United States
s4485,United States
s4486,United States
s4487,United States
s4488,United States
s4489,United States
s4490,United States
s4491,United States
s4492,United States
s4493,United States
s4494,United States
s4495,United States
s4496,United States
s4497,India
s4498,United States
s4499,India
s4500,United States
s4501,United States
s4502,United States
s4503,United States
s4504,United States
s4505,United States
s4506,India
s4507,United States
s4508,India
s4509,United States
s4510,United States
s4511,United States
s4512,United States
s4513,United States
s4514,United States
s4515,United States
s4516,United States
s4517,United States
s4518,United States
s4519,United States
s4520,United States
s4521,United States
s4522,United States
s4523,United States
s4524,United States
s4525,United States
s4526,United States
s4527,United States
s4528,United States
s4529,United States
s4530,United States
s4531,United States
s4532,United States
s4533,United States
s4534,United States
s4535,United States
s4536,United States
s4537,United States
s4538,United States
s4539,United States
s4540,United States
s4541,United States
s4542,United States
s4543,United States
s4544,United States
s4545,United States
s4546,United States
s4547,United States
s4548,United States
s4549,United States
s4550,United States
s4551,United States
s4552,United States
s4553,United States
s4554,United States
s4555,United States
s4556,United States
s4557,United States
s4558,India
s4559,India
s4560,United States
s4561,United States
s4562,United States
s4563,United States
s4564,United States
s4565,United States
s4566,United States
s4567,United States
s4568,United States
s4569,United States
s4570,United States
s4571,United States
s4572,United States
s4573,United States
s4574,United States
s4575,United States
s4576,United States
s4577,United States
s4578,United States
s4579,United States
